PLZ;Ort;Entstehungsjahr;Lat;Lon
7434;Bernstein;01.01.1966;47.4063500646862;16.2581441492392
6210;Wiesing;01.01.2007;47.4067101680319;11.7991243368506
6866;Andelsbuch;01.01.1966;47.4081125671528;9.89324390380347
8192;Strallegg;01.01.1966;47.40968175;15.7252482477524
8966;Aich-Assach;01.01.1966;47.4105560372139;13.8169936694317
6371;Aurach;01.07.2009;47.4108791951918;12.4308546452605
8967;Haus;01.01.1966;47.4109580143981;13.7776643524637
6854;Dornbirn-Messepark;01.01.1966;47.410982060371;9.71110941980855
8965;Pruggern;01.01.1966;47.4117857064588;13.8693442856569
6235;Reith im Alpbachtal;01.01.1966;47.411857524908;11.8775682693432
6867;Schwarzenberg;01.01.1966;47.4129486624559;9.86005355586971
5531;Eben im Pongau;01.01.1966;47.4151019799896;13.3927682010159
8241;Dechantskirchen;01.01.1966;47.4164756734781;16.0028719864878
5511;Hüttau;01.01.1966;47.4168055727162;13.3062413856036
5760;Saalfelden am Steinernen Meer;01.01.1966;47.4179488382819;12.8342668985792
6621;Bichlbach;01.01.1966;47.4184288740464;10.8035708684725
6670;Forchach;01.10.2008;47.4187658303279;10.5860686952425
6890;Lustenau;01.01.1966;47.4188399976416;9.66186471817037
6363;Westendorf;01.01.1966;47.4206040223384;12.2103947370608
6232;Münster;01.01.1966;47.421986815868;11.8329590101139
8793;Trofaiach;01.01.1966;47.4220255;15.0222280553123
6850;Dornbirn;01.01.1966;47.42506065;9.72485715293716
8600;Bruck an der Mur;01.01.1966;47.4253351;15.2606745
6212;Maurach;01.01.1966;47.4254003328794;11.7445606176773
6361;Hopfgarten;01.01.1966;47.4259284389213;12.1434899083737
8972;Ramsau;01.01.1966;47.427399299104;13.6537187002583
6230;Brixlegg;01.01.1966;47.4278954677024;11.8842303329105
6857;Dornbirn-Haselstauden;01.01.1966;47.4283593752564;9.75502792971797
6863;Egg;01.01.1966;47.4285633868383;9.90953625995951
8775;Kalwang;01.01.1966;47.4294111208845;14.7569777953157
5500;Bischofshofen;01.01.1966;47.4301775;13.2203968156897
8654;Fischbach;01.01.1966;47.4309005197896;15.6454288277458
8240;Friedberg;01.01.1966;47.4312856794906;16.0519612886484
7444;Mannersdorf an der Rabnitz;01.01.1966;47.4314568128231;16.5286249579247
6851;Dornbirn Postfach;01.01.1966;47.4315472872429;9.81717671218401
8254;Wenigzell;01.01.1966;47.4319876920532;15.7977916461229
8785;Hohentauern;01.01.1966;47.4343003158737;14.4862670158554
6365;Kirchberg in Tirol;01.01.1966;47.4346875804777;12.3139017446311
5532;Filzmoos;01.01.1966;47.4350236324051;13.5217247037055
8243;Pinggau;01.01.1966;47.4352761;16.1412494
6311;Wildschönau-Oberau;01.01.1966;47.4372026165378;12.0378000359368
7441;Pilgersdorf;01.01.1966;47.4384505647082;16.3465743434593
6213;Pertisau;01.01.1966;47.4394940529714;11.6928450153847
6240;Rattenberg;01.01.1966;47.4395005634908;11.8934878138197
8962;Gröbming;01.01.1966;47.440732708929;13.8984494871107
6671;Weißenbach am Lech;01.01.1966;47.4417355112278;10.6407033300744
5771;Leogang;01.01.1966;47.4423438284802;12.7470821457663
7451;Oberloisdorf;01.01.1966;47.4423669387257;16.496770038265
2852;Hochneukirchen;01.01.1966;47.442941;16.1400881
8781;Wald am Schoberpaß;01.01.1966;47.443050505974;14.6707137793878
6858;Schwarzach;01.01.1966;47.4449585;9.76348389395466
6233;Kramsach;01.01.1966;47.4449798464238;11.8791547693023
6241;Radfeld;01.07.2009;47.4463679104115;11.9094567460364
6611;Heiterwang;01.01.1966;47.4463787070374;10.7445866052562
7373;Piringsdorf;01.10.2010;47.4466198229929;16.414290901906
6370;Kitzbühel;01.01.1966;47.447367;12.3928487
8953;Donnersbach;01.01.1966;47.4474408080392;14.1273164411234
8253;Waldbach;01.01.1966;47.4488559037528;15.8404710406136
6893;Lustenau-Rheindorf;01.01.1966;47.4502190507248;9.66500917820391
6951;Lingenau;01.01.1966;47.4502677981529;9.91862531179717
6314;Wildschönau-Niederau;01.01.1966;47.450792458171;12.0909851272659
6961;Wolfurt-Bahnhof Postfach;01.01.1966;47.451506;9.9352518
6952;Hittisau;01.01.1966;47.4516278;10.0542651
6364;Brixen im Thale;01.01.1966;47.451858476536;12.2483056400404
6861;Alberschwende;01.01.1966;47.4521249521662;9.83561923074937
8242;St. Lorenzen;01.01.1966;47.4522235396925;15.9493029313256
5522;St. Martin am Tennengebirge;01.01.1966;47.4598936709572;13.380175019266
8960;Öblarn;01.01.1966;47.4610966142311;13.9811693638754
5452;Pfarrwerfen;01.01.1966;47.4625782685268;13.2093654982922
8255;St. Jakob;01.01.1966;47.462667888615;15.7875325750325
8605;Kapfenberg;01.01.1966;47.46333;15.3289854
6973;Höchst;01.01.1966;47.463728803367;9.63712781167076
7371;Unterrabnitz;01.01.1966;47.4639127069947;16.363148171082
8641;St. Marein im Mürztal;01.01.1966;47.4652357544016;15.3616989256091
5453;Werfenweng;01.01.1966;47.4655325611982;13.2659130020009
7452;Unterpullendorf;01.01.1966;47.46659945;16.5846298276009
6922;Wolfurt;01.01.1966;47.4686140049729;9.74878732968752
6960;Wolfurt-Bahnhof;01.01.1966;47.46871255;9.77876905
8611;St. Katharein an der Laming;01.01.1966;47.4697371379912;15.1403834576253
6395;Hochfilzen;01.01.1966;47.4697823116161;12.616717642291
6941;Langenegg;01.01.1966;47.4699172;9.9091883
6974;Gaißau;01.01.1966;47.470094823804;9.59379225802853
8251;Bruck;01.01.1966;47.4701256042168;15.9257538809071
8653;Stanz im Mürztal;01.01.1966;47.4708751874437;15.4856337949648
6250;Kundl;01.01.1966;47.4726496;11.989566
6305;Itter;01.09.2006;47.4747679502354;12.1519454338009
8252;Mönichwald;01.01.1966;47.4752709937073;15.8795280022206
8642;St. Lorenzen im Mürztal;01.01.1966;47.4755022420828;15.353594025871
6923;Lauterach;01.01.1966;47.47563895;9.72683154191638
5450;Werfen;01.01.1966;47.4758705810207;13.1818724460531
8782;Treglwang;01.01.1966;47.4760069937956;14.5893565194121
7361;Lutzmannsburg;01.01.1966;47.476907;16.6330874
6391;Fieberbrunn;01.01.1966;47.4773174662703;12.5420591634931
6604;Höfen;01.04.2009;47.4779336;10.6969432392257
8244;Schäffern;01.01.1966;47.4786419;16.1125203
6972;Fußach;01.01.1966;47.4787801326447;9.66404285229378
6600;Reutte;01.01.1966;47.48062275;10.7178360148101
8643;Allerheiligen im Mürztal;01.01.1966;47.4811592254371;15.4388805175846
6921;Kennelbach;01.01.1966;47.4818555348772;9.75866508894407
7453;Steinberg-Dörfl;01.01.1966;47.4818793535475;16.4778000882425
6942;Krumbach;01.01.1966;47.48211753088;9.93276032813103
8673;Ratten;01.01.1966;47.48242265;15.7189027099001
6672;Nesselwängle;01.01.1966;47.4825462892982;10.6083836527876
6300;Wörgl;01.01.1966;47.4828879;12.0646425943165
7421;Tauchen-Schaueregg;01.01.1966;47.4845622;16.0684274
8644;Mürzhofen;01.01.1966;47.4848967813482;15.396348742699
8794;Vordernberg;01.01.1966;47.4849577273707;14.9923707654361
6252;Breitenbach am Inn;01.01.1966;47.4861190213779;11.9744731695439
8783;Gaishorn am See;01.01.1966;47.4866784487451;14.5592142292101
6610;Wängle;09.10.2008;47.4867519527944;10.6872791371075
8784;Trieben;01.01.1966;47.487452747095;14.4834035547824
8954;St. Martin am Grimming;01.01.1966;47.4885480124539;13.9800866918564
8672;St. Kathrein am Hauenstein;01.01.1966;47.48960915;15.6910960998581
6933;Doren;01.01.1966;47.4899982651713;9.87380890057981
8952;Irdning;01.01.1966;47.4929207980572;14.1018216375855
6904;Bregenz-Schendlingen;01.01.1966;47.4935094;9.7206539
2853;Bad Schönau;01.01.1966;47.4937286712943;16.2362005850819
5523;Lungötz;01.01.1966;47.4937961245727;13.411666204615
6372;Oberndorf in Tirol;01.01.1966;47.4950450391514;12.3843361594804
8652;Kindberg-Aumühl;01.01.1966;47.4959627320932;15.4162194235902
5451;Tenneck;01.01.1966;47.4967194068709;13.1700444729466
6971;Hard;01.01.1966;47.4972892;9.6985594
6392;St. Jakob in Haus;09.10.2008;47.4979665606624;12.5512429078938
6675;Tannheim;01.01.1966;47.498391739306;10.5162386389524
8650;Kindberg;01.01.1966;47.4985181158401;15.3441025982037
2872;Mönichkirchen;01.01.1966;47.4999362;16.0522118
6234;Brandenberg;01.01.1966;47.5010219041175;11.9007899174332
6901;Bregenz Postfach;01.01.1966;47.5013825635008;9.74566620211103
7350;Oberpullendorf;01.01.1966;47.5018805943208;16.5104727560442
6673;Grän;01.01.1966;47.5022228205182;10.5567813803817
8671;Alpl;01.01.1966;47.5023200848084;15.6435737975695
6900;Bregenz;01.01.1966;47.50305295;9.74012588924973
6306;Söll;01.01.1966;47.5045103447933;12.1983551292768
6943;Riefensberg;01.01.1966;47.5068509156965;9.96483972601158
7412;Wolfau;01.01.1966;47.506930757443;16.4522234966503
6321;Angath;01.10.2010;47.50696595;12.0636161209348
6322;Kirchbichl;01.01.1966;47.5072532081086;12.0932359578195
2860;Kirchschlag in der Buckligen Welt;01.01.1966;47.5073781983874;16.2818633832653
6323;Bad Häring;01.01.1966;47.5084161342126;12.1200158045086
6320;Angerberg;01.01.2009;47.5086141866368;12.0409931576409
6932;Langen bei Bregenz;01.01.1966;47.510452212557;9.83120399555962
2871;Zöbern;01.01.1966;47.5110395;16.1080813
7304;Großwarasdorf;01.01.1966;47.51375765;16.5710856570981
6677;Schattwald;01.01.1966;47.5138176215965;10.4663834858004
7372;Draßmarkt;01.01.1966;47.5141959;16.4087435364626
8622;Etmißl;01.01.1966;47.515848355776;15.1710515866926
8612;Tragöß-Oberort;01.01.1966;47.5159649870052;15.081168338315
2851;Krumbach;01.01.1966;47.5160772254231;16.1896058290146
6352;Ellmau;01.01.1966;47.5163780577404;12.2946120910028
5524;Annaberg;01.01.1966;47.5165183270723;13.4334870960614
8943;Aigen im Ennstal;01.01.1966;47.5166988776707;14.1393014992241
6353;Going am Wilden Kaiser;01.01.1966;47.517854062274;12.3384833995423
8786;Rottenmann;01.01.1966;47.5184580243798;14.3584369109438
6393;St. Ulrich am Pillersee;01.01.1966;47.5206676765423;12.5808195984606
6215;Achenkirch;01.01.1966;47.5219305303053;11.7047141290899
8271;Bad Waltersdorf;01.01.1966;47.5226556;16.1039967
6934;Sulzberg;01.01.1966;47.5235762689538;9.90946508477701
8674;Rettenegg;01.01.1966;47.5236742;15.8439607745213
6380;St. Johann in Tirol;01.01.1966;47.5236953;12.4043418
7302;Nikitsch;01.01.1966;47.5254375600697;16.6450965020953
8661;Wartberg im Mürztal;01.01.1966;47.52678845;15.5079877258699
6324;Mariastein;01.11.2007;47.5272284385439;12.0558487349588
8903;Lassing;01.01.1966;47.5274068549354;14.2616583552175
6911;Lochau;01.01.1966;47.5278251508381;9.75443715837541
8951;Trautenfels;01.01.1966;47.528054;14.070611
7344;Stoob;01.01.1966;47.5284615;16.4742477387741
8795;Radmer;01.01.1966;47.5286074591794;14.7260962300941
6351;Scheffau am Wilden Kaiser;01.01.1966;47.5307646244728;12.243374655126
5093;Weißbach bei Lofer;01.01.1966;47.5322089039649;12.7742215903721
8621;Thörl;01.01.1966;47.5327236221253;15.2245103463361
8912;Johnsbach;01.01.1966;47.5327926738973;14.6083755312697
8950;Stainach;01.01.1966;47.534932537307;14.1060981825305
8662;Mitterdorf im Mürztal;01.01.1966;47.5390804273535;15.5082467580234
7342;Kaisersdorf;01.01.1966;47.54070785;16.3911436288218
6332;Kufstein;01.01.1966;47.5422447268502;12.1185489469015
6334;Schwoich;01.10.2007;47.5423767471041;12.144934771261
6336;Langkampfen;01.01.1966;47.54307560405;12.0970781738416
2870;Aspang;01.01.1966;47.5449453;15.9999212
7343;Neutal;01.01.1966;47.5459965;16.4477707610243
8623;Aflenz Kurort;01.01.1966;47.5472359125593;15.2643058624592
2842;Edlitz;01.01.1966;47.5473986;16.1258286
6682;Vils;01.01.1966;47.5498542638034;10.6316732362535
6912;Hörbranz;01.01.1966;47.5529995607367;9.75502285936697
8670;Krieglach;01.01.1966;47.5544692;15.5427099784712
4831;Obertraun;01.01.1966;47.5545056683346;13.6903129468596
8624;Au;01.01.1966;47.5546369533028;15.3055830259407
4830;Hallstatt;01.01.1966;47.5550193459712;13.6438306863884
8790;Eisenerz;01.01.1966;47.5557240193003;14.8657889462858
8983;Bad Mitterndorf;01.01.1966;47.5561049446325;13.9311191182313
2812;Hollenthon;01.01.1966;47.5567593480877;16.2923904836432
8942;Wörschach;01.01.1966;47.560695359426;14.1467501936251
8625;Turnau;01.01.1966;47.5610557840712;15.3407939925424
7341;Markt St. Martin;01.01.1966;47.5610835608;16.4267932467385
8982;Tauplitz;01.01.1966;47.5612219729535;14.0132192164714
8900;Selzthal;01.01.1966;47.5623741584256;14.2895842614356
8940;Liezen;01.01.1966;47.5640945;14.2380409625563
8665;Langenwang;01.01.1966;47.5666381122849;15.6194820145216
8984;Kainisch;01.01.1966;47.5690520020002;13.847634646062
6691;Jungholz;01.01.1966;47.57089185;10.4529901860972
7321;Lackendorf;01.01.1966;47.5709341;16.4988949876082
5092;St. Martin bei Lofer;01.01.1966;47.5720792005019;12.6996259977968
4824;Gosau;01.01.1966;47.5753566141289;13.5299804871053
6383;Erpfendorf;01.01.1966;47.5757906;12.4759694
8663;Dorf Veitsch;01.01.1966;47.5792096;15.48865165
7331;Weppersdorf;01.01.1966;47.5799032440349;16.4271148212277
8911;Admont;01.01.1966;47.5812454285356;14.4639355303681
8682;Mürzzuschlag-Hönigsberg;01.01.1966;47.5812960835659;15.6480586890828
6382;Kirchdorf in Tirol;01.01.1966;47.5822658;12.3898172
7312;Horitschon;01.01.1966;47.5825464572917;16.545264940331
6914;Hohenweiler;01.01.1966;47.5845112737544;9.78081024485803
6330;Kufstein;01.01.1966;47.5848037601801;12.1711387515082
6384;Waidring;01.01.1966;47.5867647249922;12.5656254840759
5440;Golling an der Salzach;01.01.1966;47.5879865184417;13.2192301145479
6335;Thiersee;01.01.1966;47.5884092831161;12.0754158336084
5090;Lofer;01.01.1966;47.5896423026113;12.702221964175
7322;Lackenbach;01.01.1966;47.5898077043265;16.462285602053
5442;Rußbach am Paß Gschütt;01.01.1966;47.59071862025;13.4635312783036
8904;Ardning;01.01.1966;47.5924315358401;14.3681617256675
2880;Kirchberg am Wechsel;01.01.1966;47.5928711;16.0121654
8664;Großveitsch;01.01.1966;47.593289825;15.4661298625
8913;Weng;01.01.1966;47.5973320525334;14.5009576727907
2813;Lichtenegg;01.01.1966;47.5988799657009;16.1975116513649
8680;Mürzzuschlag;01.01.1966;47.5993811958414;15.6731651329898
7301;Deutschkreutz;01.01.1966;47.5997445228136;16.6238508520061
7311;Neckenmarkt;01.01.1966;47.6005746011119;16.5511151413523
2873;Feistritz am Wechsel;01.01.1966;47.6007989880035;16.0546851680608
2881;Trattenbach;01.01.1966;47.6012372747477;15.8778895917569
7332;Kobersdorf;01.01.1966;47.6040495322157;16.3814851836891
8920;Hieflau;01.01.1966;47.6063091063526;14.7480029520487
8990;Bad Aussee;01.01.1966;47.6076986383847;13.7754586056716
7323;Ritzing;01.01.1966;47.6089814020617;16.4968159536105
5441;Abtenau;01.01.1966;47.611827105235;13.3978783240512
8684;Spital am Semmering;01.01.1966;47.6124851827909;15.7540511348582
4823;Steeg;01.01.1966;47.6162197051555;13.6331707464599
2840;Grimmenstein;01.01.1966;47.6166756951596;16.0917330144602
5431;Kuchl;01.01.1966;47.6179736293996;13.1557159768444
8636;Seewiesen;01.01.1966;47.6208717708497;15.2728404744809
2811;Wiesmath;01.01.1966;47.6217037310692;16.2840492123919
8685;Steinhaus am Semmering;01.01.1966;47.6230934712765;15.7854461365966
8993;Grundlsee;01.01.1966;47.6249643140922;13.8229575921169
6385;Schwendt;01.11.2008;47.6288503002864;12.3928945945649
6341;Ebbs;01.01.1966;47.6302967175656;12.2216218987923
4822;Bad Goisern am Hallstättersee;01.01.1966;47.6370190577863;13.6226671831574
2680;Semmering;01.01.1966;47.641258566737;15.8289896125877
2642;Maria Schutz;01.01.1966;47.641756;15.8687712
6342;Niederndorf;01.01.1966;47.641993;12.2009373
5423;St. Koloman;01.01.1966;47.6458905094709;13.2121163269531
2803;Schwarzenbach;01.01.1966;47.6458937437267;16.3524380075405
7223;Sieggraben;01.01.1966;47.6483114;16.3783541771565
6344;Walchsee;01.01.1966;47.6490367948665;12.3171797710642
8931;Landl;01.01.1966;47.6511404072107;14.7383644222754
2673;Breitenstein;01.01.1966;47.6540377545597;15.8147995755673
2831;Warth;01.01.1966;47.654194366632;16.0793810734188
6347;Rettenschöss;01.12.2013;47.65438116;12.27285528
2641;Schottwien;01.01.1966;47.6543838206986;15.864085674673
8921;Lainbach;01.01.1966;47.6548312010468;14.7554384336394
8992;Altaussee;01.01.1966;47.6572406;13.7640216
2833;Bromberg;01.01.1966;47.6614836507593;16.2517838825599
2832;Thernberg;01.01.1966;47.6615178080234;16.1765697071117
2802;Hochwolkersdorf;01.01.1966;47.6621716183739;16.2827580240787
6345;Kössen;01.01.1966;47.6628633659374;12.4038443947542
5091;Unken;01.01.1966;47.6644915;12.7414535
6346;Niederndorferberg;01.01.2011;47.6649225525788;12.2382396083743
8924;Wildalpen;01.01.1966;47.6651624370661;14.9863916310439
5422;Heilbad Dürrnberg;01.01.1966;47.6658394503334;13.0905143833824
8692;Neuberg an der Mürz;01.01.1966;47.6659038860528;15.5806807894726
8922;Gams bei Hieflau;01.01.1966;47.6678141005364;14.7925367271344
5424;Bad Vigaun;01.01.1966;47.6684978680427;13.1444526077821
2654;Prein an der Rax;01.01.1966;47.669422414896;15.7771939238548
8691;Kapellen;01.01.1966;47.6754266816867;15.6740839410951
2640;Gloggnitz;01.01.1966;47.6762274836243;15.9363368730114
8693;Mürzsteg;01.01.1966;47.6783316345116;15.4533310753724
4582;Spital am Pyhrn;01.01.1966;47.6808352388598;14.3475926167685
6343;Erl;01.01.1966;47.6817721447848;12.190183387163
2671;Küb;01.01.1966;47.6829972170459;15.8865420806643
2632;Wimpassing im Schwarzatale;01.01.1966;47.6877709824373;16.0238682521709
4573;Hinterstoder;01.01.1966;47.6899699358093;14.1491558389609
8933;St. Gallen;01.01.1966;47.6912598597532;14.6175368599187
5400;Hallein;01.01.1966;47.6925002970388;13.0943068904459
2650;Payerbach;01.01.1966;47.6930871028275;15.8645950217948
7020;Loipersbach im Burgenland;01.03.2012;47.6982801309991;16.4722132021849
5411;Oberalm;01.01.1966;47.7006797756674;13.0984084081072
5421;Adnet;01.01.1966;47.7010596350028;13.1682195617147
2824;Seebenstein;01.01.1966;47.7012218897843;16.1490381721381
2651;Reichenau an der Rax;01.01.1966;47.7017116;15.8023315
7152;Pamhagen;01.01.1966;47.702050572505;16.9019873527808
7222;Rohrbach bei Mattersburg;01.01.1966;47.70569235;16.4167649590672
4574;Vorderstoder;01.01.1966;47.706887382008;14.2163142215099
8932;Weißenbach an der Enns;01.01.1966;47.7083115497883;14.6303926521539
8923;Palfau;01.01.1966;47.7119177741134;14.8149166404481
2823;Pitten;01.01.1966;47.712888167731;16.1802564380859
7022;Schattendorf;01.01.1966;47.71340695;16.5140654784036
4581;Rosenau am Hengstpaß;01.01.1966;47.7135477077075;14.3981758155435
5350;Strobl;01.01.1966;47.7137026479198;13.4871582370929
7212;Forchtenstein;01.01.1966;47.7142212311718;16.3456396322526
2630;Ternitz;01.01.1966;47.7154072230459;16.0306860759796
7221;Marz;01.01.1966;47.7167206;16.4126952281745
4829;Bad Ischl;01.01.1966;47.718443483117;13.5871594638892
5425;Krispl;01.12.2013;47.7190198042332;13.202747737204
2620;Neunkirchen;01.01.1966;47.7200811219682;16.079687824848
4580;Windischgarsten;01.01.1966;47.7205899763576;14.3310411766394
5412;Puch bei Hallein;01.01.1966;47.7230301611266;13.0979205137203
8934;Altenmarkt bei St. Gallen;01.01.1966;47.7233147531905;14.6683802418257
4575;Roßleithen;01.01.1966;47.7240231757947;14.2992962720295
5081;Anif;01.01.1966;47.7255061;13.0592709426845
2822;Bad Erlach;01.01.1966;47.7257298515907;16.216119292841
7151;Wallern im Burgenland;01.01.1966;47.7258991565217;16.9363302428388
2625;Schwarzau am Steinfelde;01.01.1966;47.7259274183729;16.1728753616176
5083;Gartenau-St. Leonhard;01.01.1966;47.7273485664645;13.0406567101653
5089;Niederalm;01.12.2005;47.7285000666667;13.0603369333333
5351;Aigen-Voglhub;01.01.1966;47.731233;13.512235663147
5360;St. Wolfgang im Salzkammergut;01.01.1966;47.7326705;13.4888789123025
2631;Sieding-Stixenstein;01.01.1966;47.732821237816;15.9855054356825
7210;Mattersburg;01.01.1966;47.7343579;16.4111436717399
5342;Abersee;01.01.1966;47.7349855744365;13.4174440232924
8632;Gußwerk;01.01.1966;47.7356120415787;15.2897685865198
4820;Bad Ischl;01.01.1966;47.7372;13.588404
7203;Wiesen;01.01.1966;47.7392119404058;16.3409250183745
5082;Grödig;01.01.1966;47.7399028686238;13.035650972552
7143;Apetlon;01.01.1966;47.7444562690714;16.8297863162288
7021;Draßburg;01.01.1966;47.74657395;16.4897525000319
2821;Lanzenkirchen;01.01.1966;47.7474657397105;16.2412526011709
7023;Zemendorf;01.01.1966;47.75233535;16.4371834011179
7072;Mörbisch am See;01.01.1966;47.75330905;16.664581924957
7013;Klingenbach;01.01.1966;47.7539801851476;16.5396916964341
5071;Wals;01.01.1966;47.7560662;12.976251
5084;Großgmain;01.01.1966;47.7573108;12.9432056
7162;Tadten;01.01.1966;47.7607065429893;16.9900267975874
2624;Breitenau;01.01.1966;47.7610898679002;16.1389283822121
7142;Illmitz;01.01.1966;47.7624894568977;16.796580883945
5324;Faistenau;01.01.1966;47.7629578;13.2408411
8694;Frein an der Mürz;01.01.1966;47.763979140592;15.5139951039973
7011;Siegendorf;01.01.1966;47.7658462652053;16.5167883545811
5061;Elsbethen-Glasenbach;01.01.1966;47.7664181039555;13.0836001457628
2661;Naßwald;01.01.1966;47.7684504063482;15.7239478230763
5340;St. Gilgen;01.01.1966;47.7686;13.3607041
3345;Göstling;01.01.1966;47.7703512730423;14.9256664325539
4572;St. Pankraz;01.01.1966;47.7723615856823;14.1928439950092
7202;Bad Sauerbrunn;01.01.1966;47.77292055;16.3311345741801
7163;Andau;01.01.1966;47.7748476109021;17.0333106058124
2801;Katzelsdorf;01.01.1966;47.7752211154697;16.2697863311159
8630;Mariazell;01.01.1966;47.7757078253889;15.315658409492
7032;Sigleß;01.01.1966;47.7786696036244;16.387613179649
2731;St. Egyden;01.01.1966;47.7787802500673;16.1079948208261
2734;Puchberg;01.01.1966;47.7794605149674;15.9112369642811
5033;Salzburg;01.01.1966;47.7840076877367;13.0665495407365
7031;Krensdorf;01.01.1966;47.7851333;16.4156776620637
5321;Koppl;01.01.1966;47.7854962174217;13.1596126887787
5026;Salzburg-Aigen;01.01.1966;47.7860194;13.0750009
7024;Hirm;01.01.1966;47.7901765548945;16.4523037495806
5323;Ebenau;01.01.1966;47.7904211646732;13.1770994183509
2732;Willendorf;01.01.1966;47.7907690115055;16.0416254418595
5032;Salzburg;01.01.1966;47.7943672;13.0519217
5330;Fuschl am See;01.01.1966;47.794966941531;13.3028885393474
7041;Wulkaprodersdorf;01.01.1966;47.79609499524;16.4985161821614
7062;St. Margarethen im Burgenland;01.01.1966;47.796871;16.6412612299462
7201;Neudörfl;01.01.1966;47.79777505;16.2966600506158
5010;Salzburg;01.01.1966;47.79786515;13.04881545
5016;Salzburg;01.01.1966;47.7980673;13.029377
4802;Ebensee;01.01.1966;47.7988263593156;13.7654144674214
5017;Salzburg;01.01.1966;47.8009074;13.0183855
7071;Rust;01.01.1966;47.8016782;16.672369527349
5025;Salzburg-Parsch;01.01.1966;47.8034149;13.0657721
2733;Grünbach;01.01.1966;47.8043440997456;15.9827768990735
3343;Hollenstein;01.01.1966;47.8047704902352;14.769832660152
7033;Pöttsching;01.01.1966;47.8056427;16.3701756434145
4571;Steyrling;01.01.1966;47.8061127868998;14.1304514278895
2662;Schwarzau im Gebirge;01.01.1966;47.8063738327413;15.7084950287974
5072;Siezenheim;01.01.1966;47.8073693924662;12.9824083506418
5027;Salzburg;01.01.1966;47.80754495;13.04578625
2722;Winzendorf;01.01.1966;47.807731640027;16.1292135771785
3224;Mitterbach;01.01.1966;47.808852195414;15.2853785256328
5014;Salzburg;01.01.1966;47.8104535;13.0261437
4866;Unterach;01.01.1966;47.8117108907825;13.4932458700104
3195;Kernhof;01.01.1966;47.8121486684098;15.5121893565785
7034;Zillingtal;01.01.1966;47.8139631275472;16.407793153392
5018;Salzburg-Europark;01.01.1966;47.8157961028135;13.0065948456207
5023;Salzburg-Gnigl;01.01.1966;47.8158486259925;13.0738273244458
7061;Trausdorf an der Wulka;01.01.1966;47.8164613683984;16.5601565526649
2702;Wiener Neustadt;01.01.1966;47.816599;16.2436426
7073;Rust;01.01.1966;47.81678185;16.66935945
2705;Wiener Neustadt;01.12.2001;47.8183292;16.2172458
5322;Hof bei Salzburg;01.01.1966;47.8188766365115;13.2129006415816
2493;Lichtenwörth-Nadelburg;01.01.1966;47.8191764;16.2911148
4464;Kleinreifling;01.01.1966;47.8207602234141;14.6453779034982
5020;Salzburg;01.01.1966;47.822144;13.0193307
2724;Hohe Wand-Stollhof;01.01.1966;47.8224878019111;16.0194623884729
5022;Salzburg;01.01.1966;47.8229769;13.04552065
4564;Klaus an der Pyhrnbahn;01.01.1966;47.8263128366657;14.1522889877135
4853;Steinbach am Attersee;01.01.1966;47.8265020485506;13.5505433451563
7002;Eisenstadt;01.01.1966;47.8289893;16.5319024
5325;Plainfeld;01.01.1966;47.8290846861086;13.1732855195168
2721;Bad Fischau;01.01.1966;47.8290935935865;16.1592790450411
5013;Salzburg-Liefering;01.01.1966;47.8299104;13.0044512
2707;Wiener Neustadt;01.01.2010;47.8305727;16.2318895
7051;Großhöflein;01.01.1966;47.832364915401;16.4819731056075
4645;Grünau im Almtal;01.01.1966;47.8336147479688;13.9538192898725
5101;Bergheim;01.01.1966;47.8347903608759;13.0343913571972
7064;Oslip;01.01.1966;47.83558340325;16.6143434849052
7063;Oggau;01.01.1966;47.8356076;16.6679010084645
2761;Miesenbach;01.01.1966;47.8357821;15.9792184
7035;Steinbrunn;01.01.1966;47.8364209783474;16.4109539264487
7132;Frauenkirchen;01.01.1966;47.8369663;16.9257984
5303;Thalgau;01.01.1966;47.8395544869597;13.2532181686189
3344;St. Georgen;01.01.1966;47.8401823736528;14.8954784255743
3222;Annaberg;01.01.1966;47.8411091821081;15.4223751105144
2723;Muthmannsdorf;01.01.1966;47.8412775379028;16.0879138428682
7052;Müllendorf;01.01.1966;47.8419098544932;16.4583096364446
7000;Eisenstadt;01.01.1966;47.8423041;16.5044767505705
3294;Langau;01.01.1966;47.842903155253;15.149569547539
7001;Eisenstadt Postfach;01.01.1966;47.8435830272659;16.525568382288
2700;Wiener Neustadt;01.01.1966;47.8447321;16.2454275
7081;Schützen am Gebirge;01.01.1966;47.8510691794377;16.6253998435894
2491;Neufeld an der Leitha;01.01.1966;47.8511228;16.3222799
5300;Hallwang;01.01.1966;47.8525521384857;13.0870594676955
4801;Traunkirchen;01.01.1966;47.8537007955749;13.7715280139685
2492;Eggendorf;01.01.1966;47.8540710510838;16.3211847253736
3193;St. Aegyd am Neuwalde;01.01.1966;47.8547048874871;15.571885287671
7141;Podersdorf am See;01.01.1966;47.8562689432135;16.8319948188479
2752;Wöllersdorf;01.01.1966;47.8599605360743;16.1858076608017
5310;Mondsee;01.01.1966;47.8601343649146;13.3392976049761
2604;Theresienfeld;01.01.1966;47.8609949447956;16.2554793191222
2754;Waldegg;01.01.1966;47.861569775132;16.0423732816272
3335;Weyer;01.01.1966;47.8622780276569;14.6646518442011
